,B_VALUE,C_VALUE,BETA1,BETA2,transactions,ETH,hours,days,FinalScore
28,100.0,100.0,0.93,1000.0,1000.0,2.32207,12000.0,500.0,0.3067721852476557
29,100.0,100.0,0.93,1500.0,1000.0,2.32207,12000.0,500.0,0.3067721852476557
30,100.0,100.0,0.93,2000.0,1000.0,2.32207,12000.0,500.0,0.3067721852476557
31,100.0,100.0,0.93,2500.0,1000.0,2.32207,12000.0,500.0,0.3067721852476557
32,100.0,100.0,0.93,3000.0,1000.0,2.32207,12000.0,500.0,0.3067721852476557
33,100.0,100.0,0.93,3500.0,1000.0,2.32207,12000.0,500.0,0.3067721852476557
34,100.0,100.0,0.93,4000.0,1000.0,2.32207,12000.0,500.0,0.3067721852476557
35,100.0,100.0,0.93,4500.0,1000.0,2.32207,12000.0,500.0,0.3067721852476557
36,100.0,100.0,0.94,500.0,1000.0,2.32207,12000.0,500.0,0.3067721852476557
37,100.0,100.0,0.94,1000.0,1000.0,2.32207,12000.0,500.0,0.3067721852476557
38,100.0,100.0,0.94,1500.0,1000.0,2.32207,12000.0,500.0,0.3067721852476557
39,100.0,100.0,0.94,2000.0,1000.0,2.32207,12000.0,500.0,0.3067721852476557
40,100.0,100.0,0.94,2500.0,1000.0,2.32207,12000.0,500.0,0.3067721852476557
41,100.0,100.0,0.94,3000.0,1000.0,2.32207,12000.0,500.0,0.3067721852476557
42,100.0,100.0,0.94,3500.0,1000.0,2.32207,12000.0,500.0,0.3067721852476557
43,100.0,100.0,0.94,4000.0,1000.0,2.32207,12000.0,500.0,0.3067721852476557
44,100.0,100.0,0.94,4500.0,1000.0,2.32207,12000.0,500.0,0.3067721852476557
45,100.0,100.0,0.95,500.0,1000.0,2.32207,12000.0,500.0,0.3067721852476557
46,100.0,100.0,0.95,1000.0,1000.0,2.32207,12000.0,500.0,0.3067721852476557
47,100.0,100.0,0.95,1500.0,1000.0,2.32207,12000.0,500.0,0.3067721852476557
48,100.0,100.0,0.95,2000.0,1000.0,2.32207,12000.0,500.0,0.3067721852476557
49,100.0,100.0,0.95,2500.0,1000.0,2.32207,12000.0,500.0,0.3067721852476557
