,B_VALUE,C_VALUE,BETA1,BETA2,transactions,ETH,hours,days,FinalScore
79,100.0,100.0,0.98,4000.0,33.0,0.07662831,792.0,33.0,99.51965037178778
80,100.0,100.0,0.98,4500.0,35.0,0.08127245,840.0,35.0,99.522785153606
81,100.0,100.0,0.99,500.0,14.0,0.03250898,336.0,14.0,99.79515796522082
82,100.0,100.0,0.99,1000.0,17.0,0.03947519,408.0,17.0,99.28341359965762
83,100.0,100.0,0.99,1500.0,20.0,0.0464414,480.0,20.0,99.28650660292277
84,100.0,100.0,0.99,2000.0,23.0,0.05340761,552.0,23.0,99.55058249455955
85,100.0,100.0,0.99,2500.0,25.0,0.05805175,600.0,25.0,99.36221942301785
86,100.0,100.0,0.99,3000.0,27.0,0.06269589,648.0,27.0,99.28142372014534
87,100.0,100.0,0.99,3500.0,29.0,0.06734003,696.0,29.0,99.30698665612077
88,100.0,100.0,0.99,4000.0,31.0,0.07198417,744.0,31.0,99.39363169279898
89,100.0,100.0,0.99,4500.0,33.0,0.07662831,792.0,33.0,99.49852191977928
90,100.0,200.0,0.9,500.0,17.0,0.03947519,408.0,17.0,99.68293540482995
91,100.0,200.0,0.9,1000.0,23.0,0.05340761,552.0,23.0,99.43175039512845
92,100.0,200.0,0.9,1500.0,29.0,0.06734003,696.0,29.0,99.3905012307045
93,100.0,200.0,0.9,2000.0,35.0,0.08127245,840.0,35.0,99.37417701503826
94,100.0,200.0,0.9,2500.0,41.0,0.09520487,984.0,41.0,99.31203565501582
95,100.0,200.0,0.9,3000.0,47.0,0.10913729,1128.0,47.0,99.16301805091848
96,100.0,200.0,0.9,3500.0,54.0,0.12539178,1296.0,54.0,99.26341451591362
97,100.0,200.0,0.9,4000.0,61.0,0.14164627,1464.0,61.0,99.21188283033445
98,100.0,200.0,0.9,4500.0,69.0,0.16022283,1656.0,69.0,99.28699067603357
99,100.0,200.0,0.91,500.0,16.0,0.03715312,384.0,16.0,99.3013485307354
100,100.0,200.0,0.91,1000.0,22.0,0.05108554,528.0,22.0,99.28566771033813
101,100.0,200.0,0.91,1500.0,28.0,0.06501796,672.0,28.0,99.50575469111276
102,100.0,200.0,0.91,2000.0,33.0,0.07662831,792.0,33.0,99.32913313075329
103,100.0,200.0,0.91,2500.0,38.0,0.08823866,912.0,38.0,99.148005389045
104,100.0,200.0,0.91,3000.0,44.0,0.10217108,1056.0,44.0,99.36148002445148
105,100.0,200.0,0.91,3500.0,49.0,0.11378143,1176.0,49.0,99.12523102294593
106,100.0,200.0,0.91,4000.0,55.0,0.12771385,1320.0,55.0,99.18619303023239
107,100.0,200.0,0.91,4500.0,61.0,0.14164627,1464.0,61.0,99.14577250908023
108,100.0,200.0,0.92,500.0,16.0,0.03715312,384.0,16.0,99.56180334866218
109,100.0,200.0,0.92,1000.0,21.0,0.04876347,504.0,21.0,99.0132640441596
110,100.0,200.0,0.92,1500.0,27.0,0.06269589,648.0,27.0,99.56579092167827
111,100.0,200.0,0.92,2000.0,31.0,0.07198417,744.0,31.0,99.15359709803859
112,100.0,200.0,0.92,2500.0,36.0,0.08359452,864.0,36.0,99.2887118032066
113,100.0,200.0,0.92,3000.0,41.0,0.09520487,984.0,41.0,99.37603889399858
114,100.0,200.0,0.92,3500.0,45.0,0.10449315,1080.0,45.0,99.0484786042885
115,100.0,200.0,0.92,4000.0,50.0,0.1161035,1200.0,50.0,99.11815968746247
116,100.0,200.0,0.92,4500.0,55.0,0.12771385,1320.0,55.0,99.1249971767519
117,100.0,200.0,0.93,500.0,16.0,0.03715312,384.0,16.0,99.71145942868066
118,100.0,200.0,0.93,1000.0,21.0,0.04876347,504.0,21.0,99.51127575837309
119,100.0,200.0,0.93,1500.0,25.0,0.05805175,600.0,25.0,99.03062741744577
120,100.0,200.0,0.93,2000.0,30.0,0.0696621,720.0,30.0,99.41567907357536
121,100.0,200.0,0.93,2500.0,34.0,0.07895038,816.0,34.0,99.29945324086074
122,100.0,200.0,0.93,3000.0,38.0,0.08823866,912.0,38.0,99.22510620426569
123,100.0,200.0,0.93,3500.0,42.0,0.09752694,1008.0,42.0,99.1706251004157
124,100.0,200.0,0.93,4000.0,46.0,0.10681522,1104.0,46.0,99.11883287165678
125,100.0,200.0,0.93,4500.0,50.0,0.1161035,1200.0,50.0,99.05734983708135
126,100.0,200.0,0.94,500.0,15.0,0.03483105,360.0,15.0,99.28786819587832
127,100.0,200.0,0.94,1000.0,20.0,0.0464414,480.0,20.0,99.26852026427015
128,100.0,200.0,0.94,1500.0,25.0,0.05805175,600.0,25.0,99.58549866387814
129,100.0,200.0,0.94,2000.0,28.0,0.06501796,672.0,28.0,99.02695165103808
130,100.0,200.0,0.94,2500.0,32.0,0.07430624,768.0,32.0,99.18942932909694
131,100.0,200.0,0.94,3000.0,36.0,0.08359452,864.0,36.0,99.34674566025079
132,100.0,200.0,0.94,3500.0,39.0,0.09056073,936.0,39.0,99.06472093221001
133,100.0,200.0,0.94,4000.0,43.0,0.09984901,1032.0,43.0,99.2820090711986
134,100.0,200.0,0.94,4500.0,46.0,0.10681522,1104.0,46.0,99.06365191175692
135,100.0,200.0,0.95,500.0,15.0,0.03483105,360.0,15.0,99.53764864095362
136,100.0,200.0,0.95,1000.0,20.0,0.0464414,480.0,20.0,99.60571900762861
137,100.0,200.0,0.95,1500.0,24.0,0.05572968,576.0,24.0,99.5514267574368
138,100.0,200.0,0.95,2000.0,27.0,0.06269589,648.0,27.0,99.19059455858292
139,100.0,200.0,0.95,2500.0,31.0,0.07198417,744.0,31.0,99.47044534443663
140,100.0,200.0,0.95,3000.0,34.0,0.07895038,816.0,34.0,99.35295285425221
141,100.0,200.0,0.95,3500.0,37.0,0.08591659,888.0,37.0,99.28143702306964
142,100.0,200.0,0.95,4000.0,40.0,0.0928828,960.0,40.0,99.24855623128227
143,100.0,200.0,0.95,4500.0,43.0,0.09984901,1032.0,43.0,99.24273377511763
144,100.0,200.0,0.96,500.0,15.0,0.03483105,360.0,15.0,99.68675678764265
145,100.0,200.0,0.96,1000.0,19.0,0.04411933,456.0,19.0,99.3582051709527
146,100.0,200.0,0.96,1500.0,23.0,0.05340761,552.0,23.0,99.47880236952412
147,100.0,200.0,0.96,2000.0,26.0,0.06037382,624.0,26.0,99.26506496829492
148,100.0,200.0,0.96,2500.0,29.0,0.06734003,696.0,29.0,99.20235376995434
149,100.0,200.0,0.96,3000.0,32.0,0.07430624,768.0,32.0,99.24950574166323
150,100.0,200.0,0.96,3500.0,35.0,0.08127245,840.0,35.0,99.3440015876114
151,100.0,200.0,0.96,4000.0,38.0,0.08823866,912.0,38.0,99.44607828595117
152,100.0,200.0,0.96,4500.0,40.0,0.0928828,960.0,40.0,99.21028966511943
153,100.0,200.0,0.97,500.0,14.0,0.03250898,336.0,14.0,99.09586971565307
154,100.0,200.0,0.97,1000.0,19.0,0.04411933,456.0,19.0,99.63486311055819
155,100.0,200.0,0.97,1500.0,22.0,0.05108554,528.0,22.0,99.34508574213706
156,100.0,200.0,0.97,2000.0,25.0,0.05805175,600.0,25.0,99.27701604634859
157,100.0,200.0,0.97,2500.0,28.0,0.06501796,672.0,28.0,99.36941150899649
158,100.0,200.0,0.97,3000.0,31.0,0.07198417,744.0,31.0,99.50453685890558
159,100.0,200.0,0.97,3500.0,33.0,0.07662831,792.0,33.0,99.29840029403691
160,100.0,200.0,0.97,4000.0,35.0,0.08127245,840.0,35.0,99.10018415215987
161,100.0,200.0,0.97,4500.0,38.0,0.08823866,912.0,38.0,99.42159274545456
162,100.0,200.0,0.98,500.0,14.0,0.03250898,336.0,14.0,99.405938398746
163,100.0,200.0,0.98,1000.0,18.0,0.04179726,432.0,18.0,99.34683664938153
164,100.0,200.0,0.98,1500.0,21.0,0.04876347,504.0,21.0,99.0977587747909
165,100.0,200.0,0.98,2000.0,24.0,0.05572968,576.0,24.0,99.23100649413482
166,100.0,200.0,0.98,2500.0,27.0,0.06269589,648.0,27.0,99.456060527522
167,100.0,200.0,0.98,3000.0,29.0,0.06734003,696.0,29.0,99.25509542307482
168,100.0,200.0,0.98,3500.0,31.0,0.07198417,744.0,31.0,99.1152295236034
169,100.0,200.0,0.98,4000.0,33.0,0.07662831,792.0,33.0,99.05288410399345
170,100.0,200.0,0.98,4500.0,35.0,0.08127245,840.0,35.0,99.05897860202921
171,100.0,200.0,0.99,500.0,14.0,0.03250898,336.0,14.0,99.59281309197692
172,100.0,200.0,0.99,1000.0,18.0,0.04179726,432.0,18.0,99.61580041749289
173,100.0,200.0,0.99,1500.0,21.0,0.04876347,504.0,21.0,99.54633635341463
174,100.0,200.0,0.99,2000.0,23.0,0.05340761,552.0,23.0,99.11306970471972
175,100.0,200.0,0.99,2500.0,26.0,0.06037382,624.0,26.0,99.49321928796154
176,100.0,200.0,0.99,3000.0,28.0,0.06501796,672.0,28.0,99.40716215195906
177,100.0,200.0,0.99,3500.0,30.0,0.0696621,720.0,30.0,99.39266188335394
178,100.0,200.0,0.99,4000.0,32.0,0.07430624,768.0,32.0,99.43015808636713
179,100.0,200.0,0.99,4500.0,33.0,0.07662831,792.0,33.0,99.01183617722482
180,100.0,300.0,0.9,500.0,17.0,0.03947519,408.0,17.0,99.52664841940391
181,100.0,300.0,0.9,1000.0,23.0,0.05340761,552.0,23.0,99.1547959339944
182,100.0,300.0,0.9,1500.0,29.0,0.06734003,696.0,29.0,99.09399312863091
183,100.0,300.0,0.9,2000.0,35.0,0.08127245,840.0,35.0,99.06995090722381
184,100.0,300.0,0.9,2500.0,42.0,0.09752694,1008.0,42.0,99.38474094728957
185,100.0,300.0,0.9,3000.0,48.0,0.11145936,1152.0,48.0,99.21875938981721
186,100.0,300.0,0.9,3500.0,55.0,0.12771385,1320.0,55.0,99.26395310486585
187,100.0,300.0,0.9,4000.0,62.0,0.14396834,1488.0,62.0,99.18180063218045
188,100.0,300.0,0.9,4500.0,70.0,0.1625449,1680.0,70.0,99.22426130812809
189,100.0,300.0,0.91,500.0,17.0,0.03947519,408.0,17.0,99.68861014146218
190,100.0,300.0,0.91,1000.0,23.0,0.05340761,552.0,23.0,99.57236739107542
191,100.0,300.0,0.91,1500.0,28.0,0.06501796,672.0,28.0,99.2640656347363
192,100.0,300.0,0.91,2000.0,33.0,0.07662831,792.0,33.0,99.00367001369143
193,100.0,300.0,0.91,2500.0,39.0,0.09056073,936.0,39.0,99.28354261345551
194,100.0,300.0,0.91,3000.0,44.0,0.10217108,1056.0,44.0,99.05125878297252
195,100.0,300.0,0.91,3500.0,50.0,0.1161035,1200.0,50.0,99.17234864149971
196,100.0,300.0,0.91,4000.0,56.0,0.13003592,1344.0,56.0,99.18814172172777
197,100.0,300.0,0.91,4500.0,62.0,0.14396834,1488.0,62.0,99.11896487256568
198,100.0,300.0,0.92,500.0,16.0,0.03715312,384.0,16.0,99.34698166047932
199,100.0,300.0,0.92,1000.0,22.0,0.05108554,528.0,22.0,99.4633944402007
200,100.0,300.0,0.92,1500.0,27.0,0.06269589,648.0,27.0,99.35288592650025
201,100.0,300.0,0.92,2000.0,32.0,0.07430624,768.0,32.0,99.3668260630812
202,100.0,300.0,0.92,2500.0,37.0,0.08591659,888.0,37.0,99.4066811226081
203,100.0,300.0,0.92,3000.0,41.0,0.09520487,984.0,41.0,99.07269249272763
204,100.0,300.0,0.92,3500.0,46.0,0.10681522,1104.0,46.0,99.14069145002328
205,100.0,300.0,0.92,4000.0,51.0,0.11842557,1224.0,51.0,99.15920459358622
206,100.0,300.0,0.92,4500.0,56.0,0.13003592,1344.0,56.0,99.13271999140991
207,100.0,300.0,0.93,500.0,16.0,0.03715312,384.0,16.0,99.56904986740194
208,100.0,300.0,0.93,1000.0,21.0,0.04876347,504.0,21.0,99.27222719624946
209,100.0,300.0,0.93,1500.0,26.0,0.06037382,624.0,26.0,99.38877236509298
210,100.0,300.0,0.93,2000.0,30.0,0.0696621,720.0,30.0,99.13109746711496
211,100.0,300.0,0.93,2500.0,35.0,0.08127245,840.0,35.0,99.432818468972
212,100.0,300.0,0.93,3000.0,39.0,0.09056073,936.0,39.0,99.34121558969518
213,100.0,300.0,0.93,3500.0,43.0,0.09984901,1032.0,43.0,99.26414164648159
214,100.0,300.0,0.93,4000.0,47.0,0.10913729,1128.0,47.0,99.18957935391595
215,100.0,300.0,0.93,4500.0,51.0,0.11842557,1224.0,51.0,99.10716060868803
216,100.0,300.0,0.94,500.0,16.0,0.03715312,384.0,16.0,99.70532454864644
217,100.0,300.0,0.94,1000.0,21.0,0.04876347,504.0,21.0,99.59803818591
218,100.0,300.0,0.94,1500.0,25.0,0.05805175,600.0,25.0,99.38207671909866
219,100.0,300.0,0.94,2000.0,29.0,0.06734003,696.0,29.0,99.33345025151115
220,100.0,300.0,0.94,2500.0,33.0,0.07662831,792.0,33.0,99.37800131164964
221,100.0,300.0,0.94,3000.0,36.0,0.08359452,864.0,36.0,99.02957599810348
222,100.0,300.0,0.94,3500.0,40.0,0.0928828,960.0,40.0,99.21147756918356
223,100.0,300.0,0.94,4000.0,44.0,0.10217108,1056.0,44.0,99.34615823886908
224,100.0,300.0,0.94,4500.0,47.0,0.10913729,1128.0,47.0,99.14432867126384
225,100.0,300.0,0.95,500.0,15.0,0.03483105,360.0,15.0,99.31123142061884
226,100.0,300.0,0.95,1000.0,20.0,0.0464414,480.0,20.0,99.41204441761946
227,100.0,300.0,0.95,1500.0,24.0,0.05572968,576.0,24.0,99.3316206411999
228,100.0,300.0,0.95,2000.0,28.0,0.06501796,672.0,28.0,99.44431944377745
229,100.0,300.0,0.95,2500.0,31.0,0.07198417,744.0,31.0,99.21190063226071
230,100.0,300.0,0.95,3000.0,34.0,0.07895038,816.0,34.0,99.03870923748246
231,100.0,300.0,0.95,3500.0,38.0,0.08823866,912.0,38.0,99.39248123384219
232,100.0,300.0,0.95,4000.0,41.0,0.09520487,984.0,41.0,99.34205760483725
233,100.0,300.0,0.95,4500.0,44.0,0.10217108,1056.0,44.0,99.31407259579592
234,100.0,300.0,0.96,500.0,15.0,0.03483105,360.0,15.0,99.53232689107448
235,100.0,300.0,0.96,1000.0,19.0,0.04411933,456.0,19.0,99.04643876906161
236,100.0,300.0,0.96,1500.0,23.0,0.05340761,552.0,23.0,99.22424216871067
237,100.0,300.0,0.96,2000.0,27.0,0.06269589,648.0,27.0,99.50186116974973
238,100.0,300.0,0.96,2500.0,30.0,0.0696621,720.0,30.0,99.4237931780209
239,100.0,300.0,0.96,3000.0,33.0,0.07662831,792.0,33.0,99.418393416586
240,100.0,300.0,0.96,3500.0,35.0,0.08127245,840.0,35.0,99.02553890924285
241,100.0,300.0,0.96,4000.0,38.0,0.08823866,912.0,38.0,99.17593299076171
242,100.0,300.0,0.96,4500.0,41.0,0.09520487,984.0,41.0,99.31226027856528
243,100.0,300.0,0.97,500.0,15.0,0.03483105,360.0,15.0,99.67224751104811
244,100.0,300.0,0.97,1000.0,19.0,0.04411933,456.0,19.0,99.45526913391498
245,100.0,300.0,0.97,1500.0,22.0,0.05108554,528.0,22.0,99.02713388232287
246,100.0,300.0,0.97,2000.0,26.0,0.06037382,624.0,26.0,99.52263598493927
247,100.0,300.0,0.97,2500.0,28.0,0.06501796,672.0,28.0,99.06293445992141
248,100.0,300.0,0.97,3000.0,31.0,0.07198417,744.0,31.0,99.2622655430338
249,100.0,300.0,0.97,3500.0,34.0,0.07895038,816.0,34.0,99.44170444770346
250,100.0,300.0,0.97,4000.0,36.0,0.08359452,864.0,36.0,99.281697223536
251,100.0,300.0,0.97,4500.0,38.0,0.08823866,912.0,38.0,99.13981635745712
252,100.0,300.0,0.98,500.0,14.0,0.03250898,336.0,14.0,99.11673948481746
253,100.0,300.0,0.98,1000.0,18.0,0.04179726,432.0,18.0,99.02970986716369
254,100.0,300.0,0.98,1500.0,22.0,0.05108554,528.0,22.0,99.50113103850745
255,100.0,300.0,0.98,2000.0,25.0,0.05805175,600.0,25.0,99.51226907205242
256,100.0,300.0,0.98,2500.0,27.0,0.06269589,648.0,27.0,99.19066443141608
257,100.0,300.0,0.98,3000.0,30.0,0.0696621,720.0,30.0,99.45684030078172
258,100.0,300.0,0.98,3500.0,32.0,0.07430624,768.0,32.0,99.34214076259818
259,100.0,300.0,0.98,4000.0,34.0,0.07895038,816.0,34.0,99.2747089502143
260,100.0,300.0,0.98,4500.0,36.0,0.08359452,864.0,36.0,99.25314522590173
261,100.0,300.0,0.99,500.0,14.0,0.03250898,336.0,14.0,99.39291505236672
262,100.0,300.0,0.99,1000.0,18.0,0.04179726,432.0,18.0,99.42699232549138
263,100.0,300.0,0.99,1500.0,21.0,0.04876347,504.0,21.0,99.32408676290278
264,100.0,300.0,0.99,2000.0,24.0,0.05572968,576.0,24.0,99.46865276162896
265,100.0,300.0,0.99,2500.0,26.0,0.06037382,624.0,26.0,99.24553999523806
266,100.0,300.0,0.99,3000.0,28.0,0.06501796,672.0,28.0,99.11854310057126
267,100.0,300.0,0.99,3500.0,30.0,0.0696621,720.0,30.0,99.09717618788459
268,100.0,300.0,0.99,4000.0,32.0,0.07430624,768.0,32.0,99.15244744716902
269,100.0,300.0,0.99,4500.0,34.0,0.07895038,816.0,34.0,99.24769310654457
270,100.0,400.0,0.9,500.0,17.0,0.03947519,408.0,17.0,99.3718271053091
271,100.0,400.0,0.9,1000.0,24.0,0.05572968,576.0,24.0,99.51552484450004
272,100.0,400.0,0.9,1500.0,30.0,0.0696621,720.0,30.0,99.39471393888579
273,100.0,400.0,0.9,2000.0,36.0,0.08359452,864.0,36.0,99.30832018949596
274,100.0,400.0,0.9,2500.0,42.0,0.09752694,1008.0,42.0,99.18464719914597
275,100.0,400.0,0.9,3000.0,49.0,0.11378143,1176.0,49.0,99.316639147868
276,100.0,400.0,0.9,3500.0,55.0,0.12771385,1320.0,55.0,99.02573429601354
277,100.0,400.0,0.9,4000.0,63.0,0.14629041,1512.0,63.0,99.2190133495884
278,100.0,400.0,0.9,4500.0,71.0,0.16486697,1704.0,71.0,99.22999749410234
279,100.0,400.0,0.91,500.0,17.0,0.03947519,408.0,17.0,99.58609925049602
280,100.0,400.0,0.91,1000.0,23.0,0.05340761,552.0,23.0,99.43224304464228
281,100.0,400.0,0.91,1500.0,28.0,0.06501796,672.0,28.0,99.02588216993139
282,100.0,400.0,0.91,2000.0,34.0,0.07895038,816.0,34.0,99.28824440324728
283,100.0,400.0,0.91,2500.0,39.0,0.09056073,936.0,39.0,99.05148148738748
284,100.0,400.0,0.91,3000.0,45.0,0.10449315,1080.0,45.0,99.21242122439273
285,100.0,400.0,0.91,3500.0,51.0,0.11842557,1224.0,51.0,99.26762190896564
286,100.0,400.0,0.91,4000.0,57.0,0.13235799,1368.0,57.0,99.25025669982357
287,100.0,400.0,0.91,4500.0,63.0,0.14629041,1512.0,63.0,99.1630480542421
288,100.0,400.0,0.92,500.0,16.0,0.03715312,384.0,16.0,99.13492935602673
289,100.0,400.0,0.92,1000.0,22.0,0.05108554,528.0,22.0,99.28832889303696
290,100.0,400.0,0.92,1500.0,27.0,0.06269589,648.0,27.0,99.142701108702
291,100.0,400.0,0.92,2000.0,32.0,0.07430624,768.0,32.0,99.16105399765517
292,100.0,400.0,0.92,2500.0,37.0,0.08591659,888.0,37.0,99.21355283647424
293,100.0,400.0,0.92,3000.0,42.0,0.09752694,1008.0,42.0,99.2529837013822
294,100.0,400.0,0.92,3500.0,47.0,0.10913729,1128.0,47.0,99.2667585363546
295,100.0,400.0,0.92,4000.0,52.0,0.12074764,1248.0,52.0,99.25123638447576
296,100.0,400.0,0.92,4500.0,57.0,0.13235799,1368.0,57.0,99.20274466517922
297,100.0,400.0,0.93,500.0,16.0,0.03715312,384.0,16.0,99.42785722733146
298,100.0,400.0,0.93,1000.0,21.0,0.04876347,504.0,21.0,99.03660802898777
299,100.0,400.0,0.93,1500.0,26.0,0.06037382,624.0,26.0,99.18995756009679
300,100.0,400.0,0.93,2000.0,31.0,0.07198417,744.0,31.0,99.40422713319072
301,100.0,400.0,0.93,2500.0,35.0,0.08127245,840.0,35.0,99.24800437889083
302,100.0,400.0,0.93,3000.0,39.0,0.09056073,936.0,39.0,99.12734037562399
303,100.0,400.0,0.93,3500.0,43.0,0.09984901,1032.0,43.0,99.02598205607904
304,100.0,400.0,0.93,4000.0,48.0,0.11145936,1152.0,48.0,99.29904911460548
305,100.0,400.0,0.93,4500.0,52.0,0.12074764,1248.0,52.0,99.20850757835015
306,100.0,400.0,0.94,500.0,16.0,0.03715312,384.0,16.0,99.60825114420653
307,100.0,400.0,0.94,1000.0,21.0,0.04876347,504.0,21.0,99.46618993292913
